success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,direction,A_key,S_key,D_key,choice_prob,choice_amount,total_prize
,,,,,html-keyboard-response,398,1253189,0.0-36.0-0.14,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,399,1255729,0.0-36.0-1.14,718622d5-fb0c-4fe9-adf5-366d10b39301,2539,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>25%</span>
                    </p>",d,trinary,,,,,,,A,16,6,6,0,B,C,B,A,25,64,
,,,,,html-keyboard-response,400,1257002,0.0-36.0-0.15,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,401,1261369,0.0-36.0-1.15,718622d5-fb0c-4fe9-adf5-366d10b39301,4367,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪58</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>45%</span>
                      <span>75%</span>
                    </p>",a,trinary,,,,,,,A,39.05,18,18,0,A,A,C,B,55,71,
,,,,,html-keyboard-response,402,1261917,0.0-36.0-0.16,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,403,1263729,0.0-36.0-1.16,718622d5-fb0c-4fe9-adf5-366d10b39301,1811,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>25%</span>
                      <span>50%</span>
                    </p>",d,trinary,,,,,,,A,9,28,28,1,-,C,B,A,50,18,
,,,,,html-keyboard-response,404,1264909,0.0-36.0-0.17,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,405,1270393,0.0-36.0-1.17,718622d5-fb0c-4fe9-adf5-366d10b39301,5483,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪16</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>20%</span>
                      <span>45%</span>
                    </p>",a,trinary,,,,,,,A,4.5,14,14,0,A,A,C,B,25,18,
,,,,,html-keyboard-response,406,1271295,0.0-36.0-0.18,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,407,1273033,0.0-36.0-1.18,718622d5-fb0c-4fe9-adf5-366d10b39301,1736,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>55%</span>
                      <span>60%</span>
                    </p>",s,trinary,,,,,,,B,33.55,7,7,0,A,C,B,A,55,61,
,,,,,html-keyboard-response,408,1273755,0.0-36.0-0.19,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,409,1277369,0.0-36.0-1.19,718622d5-fb0c-4fe9-adf5-366d10b39301,3612,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>60%</span>
                      <span>60%</span>
                    </p>",a,trinary,,,,,,,A,25.35,15,15,0,-,A,B,C,65,39,
,,,,,html-keyboard-response,410,1278313,0.0-36.0-0.20,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,411,1281425,0.0-36.0-1.20,718622d5-fb0c-4fe9-adf5-366d10b39301,3111,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪79</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>40%</span>
                      <span>60%</span>
                    </p>",s,trinary,,,,,,,B,31.6,9,9,0,A,C,B,A,40,79,
,,,,,html-keyboard-response,412,1282868,0.0-36.0-0.21,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,413,1284841,0.0-36.0-1.21,718622d5-fb0c-4fe9-adf5-366d10b39301,1972,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪16</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>20%</span>
                      <span>50%</span>
                    </p>",s,trinary,,,,,,,A,3.2,17,17,0,A,C,A,B,20,16,
,,,,,html-keyboard-response,414,1286029,0.0-36.0-0.22,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,415,1288489,0.0-36.0-1.22,718622d5-fb0c-4fe9-adf5-366d10b39301,2459,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪39</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                      <span>45%</span>
                    </p>",d,trinary,,,,,,,A,26.1,25,25,0,A,C,B,A,45,58,
,,,,,html-keyboard-response,416,1289541,0.0-36.0-0.23,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,417,1292009,0.0-36.0-1.23,718622d5-fb0c-4fe9-adf5-366d10b39301,2467,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪16</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>20%</span>
                      <span>75%</span>
                    </p>",a,trinary,,,,,,,A,10.8,20,20,0,A,A,C,B,30,36,
,,,,,html-keyboard-response,418,1293424,0.0-36.0-0.24,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,419,1302697,0.0-36.0-1.24,718622d5-fb0c-4fe9-adf5-366d10b39301,9272,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪36</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>75%</span>
                      <span>40%</span>
                    </p>",d,trinary,,,,,,,A,23.2,13,13,0,A,C,B,A,40,58,
,,,,,html-keyboard-response,420,1303747,0.0-36.0-0.25,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,421,1314994,0.0-36.0-1.25,718622d5-fb0c-4fe9-adf5-366d10b39301,11245,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪4</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>50%</span>
                      <span>50%</span>
                    </p>",d,trinary,,,,,,,A,32,4,4,0,A,B,C,A,50,64,
,,,,,html-keyboard-response,422,1315900,0.0-36.0-0.26,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,423,1319450,0.0-36.0-1.26,718622d5-fb0c-4fe9-adf5-366d10b39301,3548,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪11</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>45%</span>
                      <span>25%</span>
                    </p>",a,trinary,,,,,,,B,23.2,21,21,0,-,B,C,A,40,58,
,,,,,html-keyboard-response,424,1320693,0.0-36.0-0.27,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,425,1324258,0.0-36.0-1.27,718622d5-fb0c-4fe9-adf5-366d10b39301,3564,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>75%</span>
                      <span>25%</span>
                    </p>",d,trinary,,,,,,,A,2.75,12,12,0,A,C,B,A,25,11,
,,,,,html-keyboard-response,426,1324780,0.0-36.0-0.28,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,427,1332258,0.0-36.0-1.28,718622d5-fb0c-4fe9-adf5-366d10b39301,7476,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>55%</span>
                      <span>75%</span>
                    </p>",s,trinary,,,,,,,B,39.05,5,5,0,A,C,B,A,55,71,
,,,,,html-keyboard-response,428,1333403,0.0-36.0-0.29,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,429,1334938,0.0-36.0-1.29,718622d5-fb0c-4fe9-adf5-366d10b39301,1533,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>25%</span>
                      <span>25%</span>
                    </p>",a,trinary,,,,,,,A,17.4,30,30,1,-,A,C,B,30,58,
,,,,,html-keyboard-response,430,1335949,0.0-37.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,431,1337193,0.0-38.0,718622d5-fb0c-4fe9-adf5-366d10b39301,1243,"<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>", ,scan_wait,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,432,1338277,0.0-39.0-0.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,433,1340633,0.0-39.0-1.0,718622d5-fb0c-4fe9-adf5-366d10b39301,2355,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪4</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>75%</span>
                      <span>30%</span>
                    </p>",d,trinary,,,,,,,A,10.8,20,20,0,A,C,B,A,30,36,
,,,,,html-keyboard-response,434,1342121,0.0-39.0-0.1,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,435,1343650,0.0-39.0-1.1,718622d5-fb0c-4fe9-adf5-366d10b39301,1527,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪11</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>75%</span>
                      <span>55%</span>
                    </p>",d,trinary,,,,,,,A,39.05,18,18,0,A,C,B,A,55,71,
,,,,,html-keyboard-response,436,1344507,0.0-39.0-0.2,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,437,1347313,0.0-39.0-1.2,718622d5-fb0c-4fe9-adf5-366d10b39301,2804,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪39</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>65%</span>
                      <span>60%</span>
                    </p>",d,trinary,,,,,,,B,25.8,15,15,0,-,C,A,B,60,43,
,,,,,html-keyboard-response,438,1347833,0.0-39.0-0.3,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,439,1349937,0.0-39.0-1.3,718622d5-fb0c-4fe9-adf5-366d10b39301,2103,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪43</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                      <span>50%</span>
                    </p>",a,trinary,,,,,,,B,31.95,2,2,0,A,B,A,C,45,71,
,,,,,html-keyboard-response,440,1351118,0.0-39.0-0.4,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,441,1352818,0.0-39.0-1.4,718622d5-fb0c-4fe9-adf5-366d10b39301,1698,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>20%</span>
                    </p>",d,trinary,,,,,,,A,3.2,27,27,0,-,B,C,A,20,16,
,,,,,html-keyboard-response,442,1353347,0.0-39.0-0.5,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,443,1356728,0.0-39.0-1.5,718622d5-fb0c-4fe9-adf5-366d10b39301,3382,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>45%</span>
                      <span>75%</span>
                    </p>",a,trinary,,,,,,,C,26.1,11,11,0,A,C,A,B,45,58,
,,,,,html-keyboard-response,444,1357429,0.0-39.0-0.6,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,445,1361840,0.0-39.0-1.6,718622d5-fb0c-4fe9-adf5-366d10b39301,4410,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>75%</span>
                      <span>55%</span>
                    </p>",d,trinary,,,,,,,B,39.05,5,5,0,A,C,A,B,55,71,
,,,,,html-keyboard-response,446,1363174,0.0-39.0-0.7,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,447,1364896,0.0-39.0-1.7,718622d5-fb0c-4fe9-adf5-366d10b39301,1721,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>60%</span>
                      <span>60%</span>
                    </p>",a,trinary,,,,,,,B,33.55,7,7,0,A,B,A,C,55,61,
,,,,,html-keyboard-response,448,1366080,0.0-39.0-0.8,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,449,1369960,0.0-39.0-1.8,718622d5-fb0c-4fe9-adf5-366d10b39301,3879,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪71</span>
                      <span>₪79</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                      <span>65%</span>
                    </p>",s,trinary,,,,,,,B,53.25,8,8,0,A,C,B,A,75,71,
,,,,,html-keyboard-response,450,1370664,0.0-39.0-0.9,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,451,1374656,0.0-39.0-1.9,718622d5-fb0c-4fe9-adf5-366d10b39301,3991,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪36</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>75%</span>
                      <span>50%</span>
                    </p>",d,trinary,,,,,,,A,32,4,4,0,A,C,B,A,50,64,
,,,,,html-keyboard-response,452,1375615,0.0-39.0-0.10,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,453,1379448,0.0-39.0-1.10,718622d5-fb0c-4fe9-adf5-366d10b39301,3832,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪79</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>40%</span>
                      <span>60%</span>
                    </p>",s,trinary,,,,,,,B,31.6,9,9,0,A,A,B,C,40,79,
,,,,,html-keyboard-response,454,1380628,0.0-39.0-0.11,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,455,1382472,0.0-39.0-1.11,718622d5-fb0c-4fe9-adf5-366d10b39301,1843,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>75%</span>
                    </p>",s,trinary,,,,,,,A,8.25,29,29,1,-,B,A,C,75,11,
,,,,,html-keyboard-response,456,1383078,0.0-39.0-0.12,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,457,1386880,0.0-39.0-1.12,718622d5-fb0c-4fe9-adf5-366d10b39301,3801,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                      <span>55%</span>
                    </p>",d,trinary,,,,,,,B,33.55,26,26,0,A,C,A,B,55,61,
,,,,,html-keyboard-response,458,1387775,0.0-39.0-0.13,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,459,1389736,0.0-39.0-1.13,718622d5-fb0c-4fe9-adf5-366d10b39301,1960,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪11</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>75%</span>
                      <span>30%</span>
                    </p>",d,trinary,,,,,,,A,10.8,22,22,0,-,B,C,A,30,36,
,,,,,html-keyboard-response,460,1391008,0.0-39.0-0.14,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,461,1395256,0.0-39.0-1.14,718622d5-fb0c-4fe9-adf5-366d10b39301,4247,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪58</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>40%</span>
                      <span>30%</span>
                    </p>",s,trinary,,,,,,,A,23.2,13,13,0,A,B,A,C,40,58,
,,,,,html-keyboard-response,462,1396171,0.0-39.0-0.15,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,463,1398024,0.0-39.0-1.15,718622d5-fb0c-4fe9-adf5-366d10b39301,1852,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>50%</span>
                      <span>20%</span>
                    </p>",d,trinary,,,,,,,A,3.2,17,17,0,A,C,B,A,20,16,
,,,,,html-keyboard-response,464,1399034,0.0-39.0-0.16,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,465,1400144,0.0-39.0-1.16,718622d5-fb0c-4fe9-adf5-366d10b39301,1109,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                      <span>25%</span>
                    </p>",d,trinary,,,,,,,A,16,6,6,0,B,B,C,A,25,64,
,,,,,html-keyboard-response,466,1400897,0.0-39.0-0.17,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,467,1402904,0.0-39.0-1.17,718622d5-fb0c-4fe9-adf5-366d10b39301,2006,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                      <span>70%</span>
                    </p>",s,trinary,,,,,,,B,32,3,3,0,-,C,B,A,50,64,
