"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","chosen_part","potential_prize_prob","potential_prize_amount","won_prize","total_prize","prize_cost","accuracy"
"","","","","","html-keyboard-response","390","2052880","0.0-36.0-0.10","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","391","2056422","0.0-36.0-1.10","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3541","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>50%</span>
                    </p>","d","binary","","","","","","","A","32","4","4","0","B","A","50","64","","","","","","",""
"","","","","","html-keyboard-response","392","2057103","0.0-36.0-0.11","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","393","2059799","0.0-36.0-1.11","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2695","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>","d","binary","","","","","","","A","16","6","6","0","B","A","25","64","","","","","","",""
"","","","","","html-keyboard-response","394","2060456","0.0-36.0-0.12","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","395","2065046","0.0-36.0-1.12","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","4589","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>25%</span>
                    </p>","d","binary","","","","","","","B","2.75","27","27","0","A","B","25","11","","","","","","",""
"","","","","","html-keyboard-response","396","2066211","0.0-36.0-0.13","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","397","2071191","0.0-36.0-1.13","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","4979","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>","a","binary","","","","","","","B","33.55","26","26","0","B","A","55","61","","","","","","",""
"","","","","","html-keyboard-response","398","2071773","0.0-36.0-0.14","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","399","2078151","0.0-36.0-1.14","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","6378","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>","d","binary","","","","","","","B","3","12","12","0","A","B","75","4","","","","","","",""
"","","","","","html-keyboard-response","400","2079624","0.0-36.0-0.15","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","401","2083383","0.0-36.0-1.15","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3758","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>75%</span>
                    </p>","d","binary","","","","","","","B","27","13","13","0","A","B","75","36","","","","","","",""
"","","","","","html-keyboard-response","402","2084747","0.0-36.0-0.16","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","403","2087591","0.0-36.0-1.16","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2843","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>","a","binary","","","","","","","B","39.05","5","5","0","B","A","55","71","","","","","","",""
"","","","","","html-keyboard-response","404","2088882","0.0-36.0-0.17","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","405","2091975","0.0-36.0-1.17","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3091","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>50%</span>
                    </p>","d","binary","","","","","","","B","32","3","3","0","A","B","50","64","","","","","","",""
"","","","","","html-keyboard-response","406","2092884","0.0-36.0-0.18","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","407","2097127","0.0-36.0-1.18","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","4242","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>60%</span>
                    </p>","a","binary","","","","","","","B","31.6","9","9","0","B","A","40","79","","","","","","",""
"","","","","","html-keyboard-response","408","2098619","0.0-36.0-0.19","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","409","2102471","0.0-36.0-1.19","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3850","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>70%</span>
                    </p>","d","binary","","","","","","","B","25.2","10","10","0","A","B","70","36","","","","","","",""
"","","","","","html-keyboard-response","410","2103275","0.0-36.0-0.20","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","411","2107463","0.0-36.0-1.20","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","4187","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                    </p>","d","binary","","","","","","","B","9","22","22","0","A","B","50","18","","","","","","",""
"","","","","","html-keyboard-response","412","2108962","0.0-36.0-0.21","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","413","2114887","0.0-36.0-1.21","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","5924","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>45%</span>
                    </p>","d","binary","","","","","","","B","4.95","14","14","0","A","B","45","11","","","","","","",""
"","","","","","html-keyboard-response","414","2116359","0.0-36.0-0.22","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","415","2119143","0.0-36.0-1.22","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2783","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>","d","binary","","","","","","","A","4.5","23","23","0","B","A","25","18","","","","","","",""
"","","","","","html-keyboard-response","416","2120107","0.0-36.0-0.23","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","417","2123639","0.0-36.0-1.23","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3531","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>65%</span>
                    </p>","d","binary","","","","","","","A","25.35","15","15","0","B","A","65","39","","","","","","",""
"","","","","","html-keyboard-response","418","2124529","0.0-36.0-0.24","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","419","2127223","0.0-36.0-1.24","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2693","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>65%</span>
                    </p>","a","binary","","","","","","","B","32","1","1","0","B","A","50","64","","","","","","",""
"","","","","","html-keyboard-response","420","2128604","0.0-36.0-0.25","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","421","2129911","0.0-36.0-1.25","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1306","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>50%</span>
                    </p>","d","binary","","","","","","","A","9","28","28","1","B","A","50","18","","","","","","",""
"","","","","","html-keyboard-response","422","2131252","0.0-36.0-0.26","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","423","2132118","0.0-36.0-1.26","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","865","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>","a","binary","","","","","","","A","8.25","29","29","1","A","B","75","11","","","","","","",""
"","","","","","html-keyboard-response","424","2133023","0.0-36.0-0.27","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","425","2137703","0.0-36.0-1.27","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","4679","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                    </p>","d","binary","","","","","","","A","25.8","2","2","0","B","A","60","43","","","","","","",""
"","","","","","html-keyboard-response","426","2138804","0.0-36.0-0.28","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","427","2141847","0.0-36.0-1.28","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3041","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>75%</span>
                    </p>","a","binary","","","","","","","A","27.45","11","11","0","A","B","45","61","","","","","","",""
"","","","","","html-keyboard-response","428","2142652","0.0-36.0-0.29","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","429","2148215","0.0-36.0-1.29","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","5562","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                    </p>","d","binary","","","","","","","A","49.4","19","19","0","B","A","65","76","","","","","","",""
"","","","","","html-keyboard-response","430","2149216","0.0-37.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","431","2175703","0.0-38.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","26486","<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>"," ","scan_wait","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","432","2177055","0.0-39.0-0.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","433","2184358","0.0-39.0-1.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","7303","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                    </p>","d","binary","","","","","","","B","9","22","22","0","A","B","50","18","","","","","","",""
"","","","","","html-keyboard-response","434","2185741","0.0-39.0-0.1","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","435","2192871","0.0-39.0-1.1","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","7129","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>70%</span>
                    </p>","a","binary","","","","","","","B","32","3","3","0","B","A","50","64","","","","","","",""
"","","","","","html-keyboard-response","436","2193403","0.0-39.0-0.2","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","437","2197014","0.0-39.0-1.2","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3611","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>45%</span>
                    </p>","d","binary","","","","","","","A","26.1","25","25","0","B","A","45","58","","","","","","",""
"","","","","","html-keyboard-response","438","2197973","0.0-39.0-0.3","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","439","2204471","0.0-39.0-1.3","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","6497","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>65%</span>
                    </p>","a","binary","","","","","","","B","32","1","1","0","B","A","50","64","","","","","","",""
"","","","","","html-keyboard-response","440","2205930","0.0-39.0-0.4","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","441","2209399","0.0-39.0-1.4","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3468","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>25%</span>
                    </p>","a","binary","","","","","","","B","23.2","21","21","0","B","A","40","58","","","","","","",""
"","","","","","html-keyboard-response","442","2210521","0.0-39.0-0.5","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","443","2214119","0.0-39.0-1.5","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3597","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                    </p>","d","binary","","","","","","","A","27.45","11","11","0","B","A","45","61","","","","","","",""
"","","","","","html-keyboard-response","444","2215501","0.0-39.0-0.6","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","445","2219895","0.0-39.0-1.6","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","4393","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                    </p>","d","binary","","","","","","","A","31.95","16","16","0","B","A","45","71","","","","","","",""
"","","","","","html-keyboard-response","446","2220402","0.0-39.0-0.7","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","447","2226646","0.0-39.0-1.7","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","6243","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>30%</span>
                    </p>","d","binary","","","","","","","A","10.8","20","20","0","B","A","30","36","","","","","","",""
"","","","","","html-keyboard-response","448","2227735","0.0-39.0-0.8","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","449","2234295","0.0-39.0-1.8","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","6559","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                    </p>","a","binary","","","","","","","A","49.4","19","19","0","A","B","65","76","","","","","","",""
"","","","","","html-keyboard-response","450","2235287","0.0-39.0-0.9","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","451","2237831","0.0-39.0-1.9","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2543","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>","a","binary","","","","","","","A","4.5","23","23","0","A","B","25","18","","","","","","",""
"","","","","","html-keyboard-response","452","2239292","0.0-39.0-0.10","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","453","2242727","0.0-39.0-1.10","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3434","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                    </p>","d","binary","","","","","","","A","25.8","2","2","0","B","A","60","43","","","","","","",""
"","","","","","html-keyboard-response","454","2243975","0.0-39.0-0.11","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","455","2245462","0.0-39.0-1.11","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1487","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>30%</span>
                    </p>","d","binary","","","","","","","A","17.4","30","30","1","B","A","30","58","","","","","","",""
"","","","","","html-keyboard-response","456","2246770","0.0-39.0-0.12","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","457","2250583","0.0-39.0-1.12","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3811","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>25%</span>
                    </p>","d","binary","","","","","","","A","4.5","14","14","0","B","A","25","18","","","","","","",""
"","","","","","html-keyboard-response","458","2251781","0.0-39.0-0.13","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","459","2255846","0.0-39.0-1.13","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","4066","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>50%</span>
                    </p>","a","binary","","","","","","","A","3.2","17","17","0","A","B","20","16","","","","","","",""
"","","","","","html-keyboard-response","460","2257242","0.0-39.0-0.14","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","461","2262070","0.0-39.0-1.14","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","4828","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                    </p>","d","binary","","","","","","","B","53.25","8","8","0","A","B","75","71","","","","","","",""
"","","","","","html-keyboard-response","462","2263168","0.0-39.0-0.15","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","463","2265606","0.0-39.0-1.15","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2438","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>","a","binary","","","","","","","A","16","6","6","0","A","B","25","64","","","","","","",""
"","","","","","html-keyboard-response","464","2266906","0.0-39.0-0.16","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
